code,name,city,country,latitude_deg,longitude_deg
TTU,Sania Ramel Airport,Tétouan,Morocco,35.594299,-5.32002
TUA,Lieutenant Colonel Luis A. Mantilla International Airport,Tulcán,Ecuador,0.809506,-77.708099
TUC,Teniente Benjamín Matienzo International Airport,San Miguel de Tucumán,Argentina,-26.837397,-65.104195
TUD,Tambacounda Airport,Tambacounda,Senegal,13.7368,-13.6531
TUF,Tours Val de Loire Airport,"Tours, Indre-et-Loire",France,47.432201,0.727606
TUG,Tuguegarao Airport,Tuguegarao City,Philippines,17.6433676823,121.733150482
TUI,Turaif Domestic Airport,Turaif,Saudi Arabia,31.692188,38.731544
TUK,Turbat International Airport,Turbat,Pakistan,25.984767,63.028856
TUL,Tulsa International Airport,Tulsa,United States,36.197084,-95.886225
TUM,Tumut Aerodrome,Tumut,Australia,-35.26832,148.240526
TUN,Tunis Carthage International Airport,Tunis,Tunisia,36.851002,10.2272
TUO,Taupo Airport,Taupo,New Zealand,-38.73970031738281,176.08399963378906
TUP,Tupelo Regional Airport,Tupelo,United States,34.26810073852539,-88.7698974609375
TUR,Tucuruí Airport,Tucuruí,Brazil,-3.78601,-49.720299
TUS,Tucson International Airport,Tucson,United States,32.115004,-110.938053
TUU,Prince Sultan bin Abdulaziz International Airport,Tabuk,Saudi Arabia,28.3711,36.624865
TUV,Tucupita Airport,Tucupita,Venezuela,9.088994,-62.094173
TVC,Cherry Capital Airport,Traverse City,United States,44.741402,-85.582199
TVF,Thief River Falls Regional Airport,Thief River Falls,United States,48.065701,-96.184998
TVL,Lake Tahoe Airport,South Lake Tahoe,United States,38.89390182495117,-119.99500274658203
TVT,Tashkent-Khumo International Airport,Tashkent,Uzbekistan,41.312889,69.395535
TVY,Dawei Airport,Dawei,Myanmar,14.1039,98.203598
TWF,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,42.4818,-114.487999
TWT,Sanga Sanga Airport,Bongao,Philippines,5.048196,119.743338
TWU,Tawau Airport,Tawau,Malaysia,4.31338,118.12152
TWZ,Pukaki Airport,Twitzel,New Zealand,-44.2350006104,170.117996216
TXC,Orsha Airport - Balbasovo Air Base,Orsha,Belarus,54.439999,30.2967
TXE,Rembele Airport,Takengon,Indonesia,4.72113,96.851943
TXK,Texarkana Regional Airport (Webb Field),Texarkana,United States,33.453701,-93.990997
TXN,Huangshan Tunxi International Airport,Huangshan,China,29.733299,118.255997
TYF,Torsby Airport,Torsby,Sweden,60.1576,12.9913
TYL,Captain Victor Montes Arias International Airport,Talara,Peru,-4.57664,-81.254097
TYM,Staniel Cay Airport,Staniel Cay,Bahamas,24.1691,-76.439102
TYN,Taiyuan Wusu International Airport,Taiyuan,China,37.746899,112.627998
TYR,Tyler Pounds Regional Airport,Tyler,United States,32.35409927368164,-95.40239715576172
TYS,McGhee Tyson Airport,Knoxville/Maryville,United States,35.811001,-83.994003
TZA,Sir Barry Bowen Municipal Airport,Belize City,Belize,17.517239,-88.195775
TZL,Tuzla International Airport,Dubrave Gornje,Bosnia and Herzegovina,44.459858,18.723627
TZN,Congo Town Airport,Andros,Bahamas,24.158701,-77.589798
TZX,Trabzon International Airport,Trabzon,Turkey,40.995098,39.7897
UAB,İncirlik Air Base,Sarıçam,Turkey,37.002102,35.4259
UAI,"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",Suai,Timor-Leste,-9.301856,125.286302
UAM,Andersen Air Force Base,Yigo,Guam,13.584,144.929998
UAQ,Domingo Faustino Sarmiento Airport,San Juan,Argentina,-31.571501,-68.418198
UAR,Bouarfa Airport,Bouarfa,Morocco,32.514306,-1.983056
UBA,Mário de Almeida Franco Airport,Uberaba,Brazil,-19.765036,-47.964805
UBJ,Yamaguchi Ube Airport,Ube,Japan,33.93,131.279007
UBN,Ulaanbaatar Chinggis Khaan International Airport,Ulaanbaatar (Sergelen),Mongolia,47.646916,106.819833
UBP,Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,15.2512998581,104.870002747
UCB,Ulanqab Jining Airport,Ulanqab,China,41.130266,113.107274
UCT,Ukhta Airport,Ukhta,Russia,63.566898,53.804699
UDE,Volkel Air Base,Uden,Netherlands,51.657222,5.707778
UDI,Ten. Cel. Aviador César Bombonato Airport,Uberlândia,Brazil,-18.883579,-48.225936
UDJ,Uzhhorod International Airport,Uzhhorod,Ukraine,48.6343,22.263399
UDR,Maharana Pratap Airport,Udaipur,India,24.617700576799997,73.89610290530001
UEL,Quelimane Airport,Quelimane,Mozambique,-17.855499267578125,36.86909866333008
UEO,Kumejima Airport,Kumejima,Japan,26.363445,126.71384
UET,Quetta International Airport,Quetta,Pakistan,30.2514,66.937798
UFA,Ufa International Airport,Ufa,Russia,54.557498931885,55.874401092529
UGA,Bulgan Airport,Bulgan,Mongolia,48.85499954223633,103.47599792480469
UGC,Urgench International Airport,Urgench,Uzbekistan,41.58274,60.64338
UGO,Uige Airport,Uige,Angola,-7.60307,15.0278
UGU,Bilorai Airport,Bilogai,Indonesia,-3.739503,137.031183
UHE,Kunovice Airport,Uherské Hradiště,Czech Republic,49.0294,17.439699
UIB,El Caraño Airport,Quibdó,Colombia,5.69076,-76.6412
UIH,Phu Cat Airport,Quy Nohn,Vietnam,13.955,109.042
UIN,Quincy Regional Airport Baldwin Field,Quincy,United States,39.942699,-91.194603
UIO,Mariscal Sucre International Airport,Quito,Ecuador,-0.125399,-78.354306
UIP,Quimper-Cornouaille Airport,Quimper/Pluguffan,France,47.973031,-4.169655
UKB,Kobe Airport,Kobe,Japan,34.632801,135.223999
UKE,Utkela Airport,Bhawanipatna,India,20.097778,83.183333
UKI,Ukiah Municipal Airport,Ukiah,United States,39.125999,-123.200996
UKK,Oskemen International Airport,Ust-Kamenogorsk (Oskemen),Kazakhstan,50.035033,82.496057
UKS,Sevastopol International Airport / Belbek Air Base,Sevastopol,Ukraine,44.691822,33.57462
UKX,Ust-Kut Airport,Ust-Kut,Russia,56.856701,105.730003
ULA,Capitan D Daniel Vazquez Airport,San Julian,Argentina,-49.306816,-67.802596
ULD,Prince Mangosuthu Buthelezi Airport,Ulundi,South Africa,-28.3206005096,31.4165000916
ULG,Ölgii Mongolei International Airport,Ölgii,Mongolia,48.993301,89.922501
ULH,Al-Ula International Airport,Al-Ula,Saudi Arabia,26.483634,38.117048
ULK,Lensk Airport,Lensk,Russia,60.7206001282,114.825996399
ULN,Buyant-Ukhaa International Airport,Ulaanbaatar,Mongolia,47.843102,106.766998
ULO,Ulaangom Airport,Ulaangom,Mongolia,50.066588,91.938273
ULQ,Heriberto Gíl Martínez Airport,Tuluá,Colombia,4.08836,-76.2351
ULU,Gulu Airport,Gulu,Uganda,2.8055601119995117,32.27180099487305
ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,Russia,54.27016,48.225569
ULY,Ulyanovsk Vostochny Airport,Cherdakly,Russia,54.401001,48.8027
UMB,Kalumbila Airport,Kalumbila,Zambia,-12.25358,25.44432
UME,Umeå Airport,Umeå,Sweden,63.791801,20.282801
UND,Kunduz Airport,Kunduz,Afghanistan,36.6651,68.910797
UNI,Union Island International Airport,Union Island,Saint Vincent and the Grenadines,12.600135,-61.411945
UNK,Unalakleet Airport,Unalakleet,United States,63.888401,-160.798996
UNN,Ranong Airport,Ranong,Thailand,9.77762,98.585503
UOX,University Oxford Airport,Oxford,United States,34.384300231934,-89.536796569824
UPB,Playa Baracoa Airport,Havana,Cuba,23.032801,-82.579399
UPG,Sultan Hasanuddin International Airport,Makassar,Indonesia,-5.075539,119.553702
UPL,Upala Airport,Upala,Costa Rica,10.8922,-85.016197
UPN,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,Uruapan,Mexico,19.3967,-102.039001
URA,Manshuk Mametova International Airport,Uralsk,Kazakhstan,51.151976,51.543652
URC,Ürümqi Tianshan International Airport,Ürümqi,China,43.913584,87.479372
URE,Kuressaare Airport,Kuressaare,Estonia,58.22990036010742,22.50950050354004
URG,Rubem Berta Airport,Uruguaiana,Brazil,-29.7822,-57.0382
URJ,Uray Airport,Uray,Russia,60.103298,64.826698
URO,Rouen Vallée de Seine Airport,Boos,France,49.384887,1.179142
URS,Kursk East Airport,Kursk,Russia,51.7505989074707,36.29560089111328
URT,Surat Thani Airport,Surat Thani,Thailand,9.13259983063,99.135597229
URY,Gurayat Domestic Airport,Gurayat,Saudi Arabia,31.412413,37.278898
USA,Concord-Padgett Regional Airport,Concord,United States,35.387798,-80.709099
USH,Ushuaia - Malvinas Argentinas International Airport,Ushuaia,Argentina,-54.8433,-68.2958
USK,Usinsk Airport,Usinsk,Russia,66.0047,57.367199
USM,Samui International Airport,Na Thon (Ko Samui Island),Thailand,9.54779,100.061996
USN,Ulsan Airport,Ulsan,South Korea,35.59349823,129.352005005
USQ,Uşak Airport,Uşak,Turkey,38.681499,29.471701
USR,Ust-Nera Airport,Ust-Nera,Russia,64.550003,143.115005
UST,Northeast Florida Regional Airport,St Augustine,United States,29.9592,-81.339798
USU,Francisco B. Reyes (Busuanga) Airport,Coron,Philippines,12.121865,120.100801
UTH,Udon Thani International Airport,Udon Thani,Thailand,17.386186,102.788577
UTI,Utti Air Base,Utti / Valkeala,Finland,60.8964,26.9384
UTN,Upington Airport,Upington,South Africa,-28.400246,21.263592
UTO,Indian Mountain LRRS Airport,Utopia Creek,United States,65.992798,-153.703995
UTP,U-Tapao–Rayong–Pattaya International Airport,Rayong,Thailand,12.6799,101.004997
UTS,Ust-Tsylma Airport,Ust-Tsylma,Russia,65.437294,52.200336
UTT,K. D. Matanzima Airport,Mthatha,South Africa,-31.546363184900002,28.6733551025
UTW,Queenstown Airport,Queenstown,South Africa,-31.92020034790039,26.882200241088867
UUA,Bugulma Airport,Bugulma,Russia,54.641184,52.800229
UUD,Baikal International Airport,Ulan Ude,Russia,51.808614,107.439652
UUS,Yuzhno-Sakhalinsk International Airport,Yuzhno-Sakhalinsk,Russia,46.885461,142.717466
UVE,Ouvéa Airport,Ouvéa,New Caledonia,-20.640932,166.573024
UVF,Hewanorra International Airport,Vieux Fort,Saint Lucia,13.7332,-60.952599
UYL,Nyala Airport,Nyala,Sudan,12.0535,24.9562
UYN,Yulin Yuyang Airport,Yulin,China,38.35971,109.590927
UYU,Joya Andina International Airport,Quijarro,Bolivia,-20.441304,-66.857553
UZC,Ponikve Airport,Stapari,Serbia,43.898899,19.697701
UZU,Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,-29.7706,-57.9789
VAA,Vaasa Airport,Vaasa,Finland,63.05023,21.762543
VAD,Moody Air Force Base,Valdosta,United States,30.9678001404,-83.1930007935
VAF,Valence-Chabeuil Airport,"Chabeuil, Drôme",France,44.9216,4.9699
VAG,Major Brigadeiro Trompowsky Airport,Varginha,Brazil,-21.591375,-45.474116
VAI,Vanimo Airport,Vanimo,Papua New Guinea,-2.6926,141.3028
VAM,Villa International Airport Maamigili,Maamigili,Maldives,3.471751,72.832633
VAN,Van Ferit Melen Airport,Van,Turkey,38.46820068359375,43.332298278808594
VAQ,Vanavara Airport,Vanavara,Russia,60.356229,102.309641
VAR,Varna Airport,Varna,Bulgaria,43.232101,27.8251
VAV,Vava'u International Airport,Vava'u Island,Tonga,-18.5853,-173.962006
VAW,"Vardø Airport, Svartnes",Vardø,Norway,70.3554,31.044901
VBG,Vandenberg Space Force Base,Lompoc,United States,34.737301,-120.584
VBS,Brescia Gabriele d'Annunzio Airport,Montichiari (BS),Italy,45.428902,10.3306
VBY,Visby Airport,Visby,Sweden,57.6628,18.346201
VCA,Can Tho International Airport,Can Tho,Vietnam,10.083397,105.709371
VCE,Venice Marco Polo Airport,Venezia (VE),Italy,45.505299,12.3519
VCP,Viracopos International Airport,Campinas,Brazil,-23.007404,-47.134502
VCS,Con Dao Airport,Con Dao,Vietnam,8.73183,106.633003
VCT,Victoria Regional Airport,Victoria,United States,28.85260009765625,-96.91850280761719
VDC,Glauber de Andrade Rocha Airport,Vitória da Conquista,Brazil,-14.907885,-40.914804
VDE,El Hierro Airport,El Hierro Island,Spain,27.8148,-17.8871
VDH,Dong Hoi Airport,Dong Hoi,Vietnam,17.515,106.590556
VDM,Gobernador Castello Airport,Viedma / Carmen de Patagones,Argentina,-40.8692,-63.0004
VDO,Van Don International Airport,Van Don,Vietnam,21.120693,107.41539
VDR,Villa Dolores Airport,Villa Dolores,Argentina,-31.9452,-65.146301
VDS,Vadsø Airport,Vadsø,Norway,70.0653,29.8447
VDZ,Valdez Pioneer Field,Valdez,United States,61.132712,-146.246567
VEL,Vernal Regional Airport,Vernal,United States,40.436214,-109.511661
VEO,Severo-Yeniseysk Airport,Severo-Yeniseysk,Russia,60.373299,93.011703
VER,General Heriberto Jara International Airport,Veracruz,Mexico,19.139589,-96.188602
VEY,Vestmannaeyjar Airport,Vestmannaeyjar,Iceland,63.42430114746094,-20.278900146484375
VFA,Victoria Falls International Airport,Victoria Falls,Zimbabwe,-18.097437,25.836867
VGA,Vijayawada International Airport,Vijayawada,India,16.530011,80.804888
VGD,Vologda Airport,Vologda,Russia,59.282501,39.944401
VGO,Vigo Airport,Vigo,Spain,42.2318,-8.62677
VGT,North Las Vegas Airport,Las Vegas,United States,36.209074,-115.193982
VHC,Saurimo Airport,Saurimo,Angola,-9.68907,20.4319
VHM,Vilhelmina South Lapland Airport,Vilhelmina,Sweden,64.579102,16.833599
VHY,Vichy-Charmeil Airport,"Charmeil, Allier",France,46.16969,3.403637
VIE,Vienna International Airport,Vienna,Austria,48.110298,16.5697
VIG,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,8.624139,-71.672668
VII,Vinh Airport,Vinh,Vietnam,18.7376003265,105.67099762
VIJ,Virgin Gorda Airport,Spanish Town,British Virgin Islands,18.446634,-64.427932
VIL,Dakhla Airport,Dakhla,Western Sahara (disputed territory),23.7183,-15.932
VIN,Vinnytsia/Gavyryshivka International Airport,Vinnitsa,Ukraine,49.242531,28.613778
VIP,Payerne Air Base,Payerne,Switzerland,46.8432,6.91506
VIR,Virginia Airport,Durban,South Africa,-29.770599,31.058399
VIS,Visalia Municipal Airport,Visalia,United States,36.318699,-119.392998
VIT,Vitoria Airport,Alava,Spain,42.882801,-2.72447
VIX,Eurico de Aguiar Salles International Airport,Vitória,Brazil,-20.258,-40.285
VIY,Vélizy-Villacoublay Air Base,"Vélizy-Villacoublay, Yvelines",France,48.774406,2.203102
VKG,Rach Gia Airport,Rach Gia,Vietnam,9.95802997234,105.132379532
VKO,Vnukovo International Airport,Moscow,Russia,55.591499,37.261501
VKT,Vorkuta Airport,Vorkuta,Russia,67.488602,63.993099
VKV,Vaskovo Airport,Arkhangelsk,Russia,64.441704,40.4217
VLC,Valencia Airport,Valencia,Spain,39.489162,-0.480961
VLD,Valdosta Regional Airport,Valdosta,United States,30.782499313354492,-83.27670288085938
VLG,Villa Gesell Airport,Villa Gesell,Argentina,-37.2354,-57.0292
VLI,Bauerfield International Airport,Port Vila,Vanuatu,-17.699301,168.320007
VLL,Valladolid Airport,Valladolid,Spain,41.7061,-4.85194
VLM,Teniente Coronel Rafael Pabón Airport,Villamontes,Bolivia,-21.255199432399998,-63.4056015015
VLN,Arturo Michelena International Airport,Valencia,Venezuela,10.149733,-67.928398
VLR,Vallenar Airport,Vallenar,Chile,-28.596399,-70.755997
VLU,Velikiye Luki Airport,Velikiye Luki,Russia,56.381066,30.607846
VLV,Dr. Antonio Nicolás Briceño Airport,Valera,Venezuela,9.340478,-70.584061
VLY,Anglesey Airport,Angelsey,United Kingdom,53.2481,-4.53534
VME,Villa Reynolds Airport,Villa Mercedes,Argentina,-33.7299003601,-65.3873977661
VMI,Aeropuerto Nacional Doctor Juan Plate,Puerto Vallemi,Paraguay,-22.159371,-57.942395
VMU,Baimuru Airport,Baimuru,Papua New Guinea,-7.496955,144.821756
VNE,Vannes-Meucon Airport,Vannes/Meucon,France,47.723301,-2.71856
VNO,Vilnius International Airport,Vilnius,Lithuania,54.634102,25.285801
VNS,Lal Bahadur Shastri International Airport,Varanasi,India,25.452171,82.862549
VNX,Vilankulo Airport,Vilanculo,Mozambique,-22.018400192260742,35.31330108642578
VNY,Van Nuys Airport,Van Nuys,United States,34.209801,-118.489998
VOD,Vodochody Airport,Vodochody,Czech Republic,50.216599,14.3958
VOG,Volgograd International Airport,Volgograd,Russia,48.78134,44.339194
VOH,Vohemar Airport,Vohemar,Madagascar,-13.3758,50.0028
VOK,Volk Field,Camp Douglas,United States,43.938999,-90.253403
VOL,Nea Anchialos National Airport,Nea Anchialos,Greece,39.219601,22.7943
VOZ,Voronezh International Airport,Voronezh,Russia,51.814324,39.230948
VPE,Ngjiva Pereira Airport,Ngiva,Angola,-17.0435009003,15.683799743700002
VPN,Vopnafjörður Airport,Vopnafjörður,Iceland,65.720596,-14.8506
VPS,Destin-Fort Walton Beach Airport,Valparaiso,United States,30.481315,-86.515839
VPY,Chimoio Airport,Chimoio,Mozambique,-19.15130043029785,33.42900085449219
VPZ,Porter County Municipal Airport,Valparaiso,United States,41.45399857,-87.00710297
VQQ,Cecil Airport,Jacksonville,United States,30.2187,-81.876701
VQS,Antonio Rivera Rodriguez Airport,Vieques,Puerto Rico,18.1348,-65.493599
VRA,Juan Gualberto Gomez International Airport,Matanzas,Cuba,23.034401,-81.435303
VRB,Vero Beach Regional Airport,Vero Beach,United States,27.6556,-80.417901
